出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數,date
1150517,6479,瑞寶基因股份有限公司,瑞寶基因,－ ,20,台北市內湖區民權東路六段160號13樓,28861633,江輝邦,江輝邦,江輝邦,董事長,江杰仁,02-2793-2899,20080418,20140916,新台幣                 10.0000元,573000000,0,0,2,凱基證券(股)公司股務代理部,02-2389-2999,10044台北市中正區重慶南路一段2號5樓,安永聯合會計師事務所,王慕凡,林素雯,Reber Genetics,"13F., No. 160, Sec. 6, Minquan E. Rd., Neihu Dist.,Taipei 114, Taiwan, R.O.C.",02-2793-6799,service@reber.com.tw,http://www.reber.com.tw/,57300000,2026-05-18
1150517,6545,擎力科技股份有限公司,擎力,－ ,20,臺北市南港區園區街3-1號G棟7樓之二,80661122,譚永禾,譚永禾,譚永禾,董事長兼總經理,范姜素美,02-2655-8178,20040106,20150605,新台幣                 10.0000元,220800000,0,0,2,統一綜合證券股份有限公司,02-27478266,台北市松山區東興路8號地下1樓,勤業眾信聯合會計師事務所,黃毅民,張至誼,SYNC POWER,"7F-2 , No.3-1, Park street, Nankang District.Taipei, Taiwan",02-2655-8468,dshareholder@syncpower.com,http：//www.syncpower.com/,22080000,2026-05-18
1150517,6562,聯亞藥業股份有限公司,聯亞藥,－ ,07,新竹縣湖口鄉光復北路45號,24626617,Eudes Fabre,Eudes Fabre,李俊穎,副總經理,王佑慈,03-5977676,20140731,20151117,新台幣                 10.0000元,1181902050,2500000,0,1,統一綜合證券股份有限公司,(02)2746-3797,105台北市松山區東興路8號B1,資誠聯合會計師事務所,劉倩瑜,鄧聖偉,UBIP,"No.45, Guangfu N. Rd., Hukou Township,Hsinchu County 30351, Taiwan",03-5981173,PR@ubi-pharma.com,http://www.ubi-pharma.com,118190205,2026-05-18
1150517,6623,施吉生技應材股份有限公司,施吉生技,－ ,13,新竹縣湖口鄉光復北路10號1樓,54240554,吳建興,方弘文,方弘文,總經理,陳雅雯,03-5981951,20130429,20170105,新台幣                 10.0000元,216002560,5500000,937500,1,施吉生技應材股份有限公司財會部,03-5981951,新竹縣湖口鄉光復北路10號1樓,勤業眾信聯合會計師事務所,陳彥君,方蘇立,SG Bio,"1F., No. 10, Guangfu N. Rd., Hukou Township,Hsinchu County, 303036 Taiwan, R.O.C.",03-5981952,SG@sghlds.com,www.sghlds.com,20662756,2026-05-18
1150517,6647,合迪股份有限公司,合迪,－ ,20,台北市內湖區瑞光路362號5樓,22424994,陳鳳龍,侯明欽,廖英智,執行副總經理,陳文正,02-8797-6168,19870313,20170720,新台幣                 10.0000元,30309635000,1412415227,0,1,群益金鼎證券股務代理部,02-27023999,台北市敦化南路二段97號B2,安侯建業聯合會計師事務所,郭柔蘭,陳宜君,FFTC,"5F, 362 Rueiguang Rd.,Taipei, Taiwan, R.O.C.",02-2799-6828,PRD@chailease.com.tw,www.finatrade.com.tw/,3030963500,2026-05-18
1150517,6652,雅祥生技醫藥股份有限公司,雅祥生醫,－ ,07,台北市松山區復興北路367號9樓,27570215,張鴻仁,張鴻仁,鄭玄峰,副總經理,鄭玄峰,(02)2718-5128,20050316,20170811,新台幣                 10.0000元,1370000000,0,0,1,元大證券股份有限公司,(02)2586-5859,台北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,蔡蓓華,鄧聖偉,Eusol Bio,"9 F., No. 367, Fuxing N. Rd., Songshan Dist.,Taipei City 105401, Taiwan (R.O.C.)",(02)2718-3118,IR@eusol.com.tw,http://www.eusol.com.tw,137000000,2026-05-18
1150517,6660,厚美德生物科技股份有限公司,厚美德,－ ,07,新竹縣新埔鎮民生街181號,70507157,翟永萍,徐睿延,徐睿延,總經理,陳秀文,03-589-5000,20000515,20170828,新台幣                 10.0000元,426270340,0,0,1,福邦證券股份有限公司,(02)2371-1658,10041台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,陳明煇,林政治,HMDBIO,"No.181, Minsheng St. Xinpu TownshipHsinchu County 30548, Taiwan(ROC)",03-588-5500,ir@hmdbio.com,www.hmdbio.com,42627034,2026-05-18
1150517,6717,智慧光科技股份有限公司,智慧光,－ ,20,基隆市七堵區工建路2-1號,80258993,黃晟育,謝依達,謝依達,總經理,蕭智軒,02-2452-5100,20020725,20181015,新台幣                 10.0000元,249365620,0,0,2,台新綜合證券(股)公司股務代理部,02-2504-8125,台北市中山區建國北路1段96號B1,安永聯合會計師事務所,王甯寬,呂倩雯,SDT,"No.2-1, Gongjian Rd., Qidu Dist.Keelung City 206, Taiwan R.O.C.",02-2452-5120,smartdisplayer@smartdisplayer.com.tw,www.smartdisplayer.com.tw,24936562,2026-05-18
1150517,6726,鑫亞電通股份有限公司,鑫亞電通,－ ,20,新北市新店區寶橋路233之2號5樓,16296444,林玉忠,郭財明,呂政賢,財務經理,林玉忠,(02)2915-6200,19980108,20181224,新台幣                 10.0000元,176700000,0,0,1,宏遠證券股份有限公司,,臺北市大安區信義路4段236號3樓,勤業眾信聯合會計師事務所,黃惠敏會計師,葉淑娟會計師,BASECOM,"5F., No.233-2, Baoqiao Rd.,Xindian Dist., New Taipei City, (R.O.C.)",(02)2910-5820,basecom@hsing-yard.com,www.hsing-yard.com,18600000,2026-05-18
1150517,6746,全科綜電股份有限公司,全科綜電,－ ,20,新北市汐止區大同路一段237號14樓之2,28220737,吳堉文,陳宏安,邱奕源,副總,李宜平,02-86918568,20060915,20190731,新台幣                 10.0000元,249051960,0,0,2,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,劉明賢,鄭欽宗,AMEC,"14F-2,No.237,Sec.1,Datong Rd.,Xizhi DistNew Taipei, Taiwan, 221, R.O.C.",02-86919569,IR@alltekmarine.com,http://www.alltekmarine.com/,24905196,2026-05-18
1150517,6772,錫安生技股份有限公司,錫安生技,－ ,07,新竹縣竹北市生醫路2段16號6樓,53065641,陳進安,陳進安,陳進安,總經理,陳進安,(03)5509118,20100630,20191210,新台幣                 10.0000元,472522630,127633330,0,1,永豐金證券股份有限公司,(02)23816288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,蔡美貞,方蘇立,CBT,"6F., No.16, Sec. 2, Shengyi Rd.,Zhubei City 30261, Taiwan (R.O.C.)",(03)5509118,zionceo777@gmail.com,https://www.chinanbiotech.com/,472522630,2026-05-18
1150517,6778,台灣安麗莎醫療器材科技(股)公司,安麗莎醫療器材,－ ,07,台北市南港區園區街3-1號6樓之2,54365575,連炎,連炎,連炎,總經理,李宇巧,02-26557297,20131004,20200115,新台幣                 10.0000元,278168000,0,0,1,兆豐證券股份有限公司股務代理部,02-3393-0898,台北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,黃國寧,葉淑娟,Aulisa,"6F.-2, No. 3-1, Yuanqu St.,Nangang Dist., Taipei, Taiwan",02-26557260,augustine.lien@aulisa.com,https://www.aulisa.com.tw/,0,2026-05-18
1150517,6779,鋐昇實業股份有限公司,鋐昇,－ ,20,高雄市苓雅區三多四路110號15樓之6,16476467,黃文彬,黃文彬,黃文彬,董事長兼總經理,廖文楨,(07)3362278,19990126,20200116,新台幣                 10.0000元,444176000,0,0,1,台新綜合證券股務代理部,(02)25048125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,許瑞軒,陳秀雯,PATTA,"15F.-6, No. 110, Sanduo 4th Rd., Lingya Dist., Kaohsiung City 802Kaohsiung City,Taiwan",(07)3369577,kp@patta.com,www.patta.com/tw/,44417600,2026-05-18
1150517,6795,洹藝科技股份有限公司,洹藝,－ ,07,新竹縣寶山鄉工業東九路七號一樓,12878686,章文仁,蔡錦鴻,張平,副總經理,蕭綜珩,03-5631088,20010709,20200825,新台幣                 10.0000元,265280000,0,0,1,永豐金證券(股)公司股務代理部,02-23816288,台北市中正區博愛路17號3樓,致遠聯合會計師事務所,曾瑞燕,侯委&#26187;,AST,"1F, No.7, Industry E. Rd. IX, Science Park,Hsinchu 30075, Taiwan",03-5790111,invest@agnitiost.com,www.agnitiost.com,26528000,2026-05-18
1150517,6813,富動科技股份有限公司,富動科,－ ,20,桃園市蘆竹區內溪路9號,24403572,黃士恭,陳正育,陳正育,總經理,蔡惠鈞,03-3245686,20090511,20201103,新台幣                 10.0000元,203880000,0,0,2,兆豐證券股份有限公司股務代理部,02-33930898,台北市中正區忠孝東路二段95號1樓,國富浩華聯合會計師事務所,蕭又文,卓慶全,GeneTouch,"No. 9, Neixi Rd., Luzhu Dist.,Taoyuan City 338012, Taiwan",03-3245685,golden@genetouch.com,www.genetouch.com,20388000,2026-05-18
1150517,6837,富利康科技股份有限公司,富利康科技,－ ,20,高雄市大寮區和業五路85號,54214275,林永清,李漢中,柳溶男,財務部協理,李漢中,07-7889990,20131011,20210513,新台幣                 10.0000元,328242500,0,0,2,康和綜合證券股份有限公司,(02)8787-1888,110台北市信義區基隆路一段176號B1,德昌聯合會計師事務所,陳文彬,史岱平,FLKCAT,"No.85, Heye 5th Rd.DaLiao Dist., Kaohsiung City Taiwan",07-7889991,flkcat@cat-filter.com,http://www.cat-filter.com,32824250,2026-05-18
1150517,6845,仲信資融股份有限公司,仲信資融,－ ,20,台北市內湖區內湖路一段392號6樓,70774816,陳鳳龍,陳鳳龍,廖英智,執行副總經理,陳文正,(02)2798-6488,20000603,20210719,新台幣                 10.0000元,12930175000,614204651,0,1,群益金鼎證券股務代理部,(02)2702-3999,台北市敦化南路二段97號B2,安侯建業聯合會計師事務所,郭柔蘭,陳宜君,CCFC,"6F., No.392, Sec. 1, Neihu Rd.,Taipei , Taiwan, R.O.C　",(02)2798-6909,PRD@chailease.com.tw,www.ezfund.com.tw,1293017500,2026-05-18
1150517,6851,立視科技股份有限公司,立視科,－ ,20,台北市松山區八德路四段760號6樓,28715392,錢大衛,王介呈,錢大衛,董事長,王介呈,02-27690188,20071009,20210818,新台幣                 10.0000元,553383660,0,0,1,元大證券股份有限公司股務代理部,02-2586-5859,臺北市大安區敦化南路2段67號地下一樓,安侯建業聯合會計師事務所,王怡文,黃更佳,LiTV,"6F., No. 760, Sec. 4, Bade Rd.,Songshan Dist., Taipei City , Taiwa",02-27692009,litvstock@tgc-taiwan.com.tw,http://www.litv.tv,55338366,2026-05-18
1150517,6852,精能醫學股份有限公司,精能醫學,－ ,07,新北市汐止區新台五路1段97號9樓之5,54156063,林錦標,林威佐,林威佐,總經理,方大任,02-2697-2680,20130110,20210825,新台幣                 10.0000元,239654510,0,0,1,台新綜合證券股份有限公司,02-2504-8125,台北市中山區建國北路1段96號地下1樓,安侯建業聯合會計師事務所,許淑敏,江曉苓,GIMER Medical,"9F.-5, No. 97, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City , Taiwan (R.O.C.)",02-2697-2670,investor@gimermed.com,http://www.gimermed.com/,23965451,2026-05-18
1150517,6866,中大生醫股份有限公司,中大生醫,－ ,07,台南市中西區民權路二段158號2樓,64451000,羅昌庚,廖志洋,王為敏,投資管理部副總,廖志洋,(02)2599-1998,20161014,20211007,新台幣                 10.0000元,752942200,0,0,1,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,梁盛泰,虞成全,CDH,"2F., No. 158, Sec. 2, Mincyuan Rd., West Central Dist.,Tainan City 70042 , Taiwan (R.O.C.)",(02)2545-8681,cdh.ir@cdhpharma.com,http://www.cdhpharma.com,75294220,2026-05-18
1150517,6871,新鑫股份有限公司,新鑫,－ ,20,台北市大安區敦化南路二段二號十四樓,22764579,闕源龍,闕源龍,陳金婷,協理,翁韋晨,(02)2702-5055,19871119,20211028,新台幣                 10.0000元,8012881000,321008100,0,1,新鑫股份有限公司財管中心,(02)2702-5055,台北市大安區敦化南路二段二號十四樓,勤業眾信會計師事務所,戴信維,陳培德,Shinshin,"14F., No.2, Sec. 2, Dunhua South RoadTaipei, Taiwan",(02)2755-5050,bonita.chen@shincredit.com.tw,https://www.shincredit.com.tw/,801288100,2026-05-18
1150517,6930,盛新材料科技股份有限公司,盛新,－ ,13,桃園市中壢區中壢工業區自強一路5號,83766965,謝明凱,謝銘&#21234;,謝銘&#21234;,總經理,邵彥誠,03-452-3168,20200616,20221006,新台幣                 10.0000元,700000000,0,0,2,富邦綜合證券股份有限公司,02-2361-1300,100415台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,廖婉怡,李麗凰,TAISIC,"No. 5, Ziqiang 1st Rd., Zhongli Dist.,Taoyuan City 320023 , Taiwan (R.O.C.)",03-452-2818,public@taisicmaterials.com,http://www.taisicmaterials.com,0,2026-05-18
1150517,6942,威達高科股份有限公司,威達高,－ ,13,新竹科學園區研新三路4號3樓,53073939,陳陽成,陳陽成,吳美麗,財會主管,陳正賢,(03)6669268,20100716,20221228,無面額,384768800,0,0,1,亞東證券股份有限公司股務代理部,0277531653,新北市板橋區新站路16號13樓,勤業眾信會計師事務所,張雅芸,林政治,WDht,"3F., No. 4, Yanxin 3rd Rd.Hsinchu Science Park, Taiwan, R.O.C.",(03)6669268,spokesperson@weidahitech.com,www.weidahitech.com,43176880,2026-05-18
1150517,6943,明緯企業股份有限公司,明緯企業,－ ,13,新北市五股區五權三路28號,34491075,鄭志得,陳玉鐘,鄭志得,董事長,蔡慧珺,22996100,19820406,20230105,新台幣                 10.0000元,1942500000,0,0,1,凱基證券股份有限公司股務代理部,23892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,陳文香,洪國田,Mean Well,"NO. 28, WU CHUAN 3 RD.NEW TAIPEI CITY, TAIWAN,R.O.C",22996200,info@meanwell.com,www.meanwell.com,194250000,2026-05-18
1150517,6954,全盈支付金融科技股份有限公司,全盈支付,－ ,17,臺北市中山區中山北路2段96號5樓,90527949,薛東都,劉美玲,劉美玲,總經理,鄭沛倫,02-77520288,20211116,20230411,新台幣                 10.0000元,629180430,0,0,2,台新綜合證券股份有限公司,(02)2504-8125,台北市中山區建國北路1段96號B1,資誠&#63895;合會計師事務所,羅蕉森,吳尚燉,All Win Fintech,"5F., No. 96, Sec. 2, Zhongshan N. Rd.,Taipei City 104, Taiwan (R.O.C.)",02-25377508,NA,https://www.pluspay.com.tw,0,2026-05-18
1150517,6960,南山產物保險股份有限公司,南山產物,－ ,17,臺北市中正區黎明里忠孝西路1段6號15、17、18及19樓,11099303,蔡漢凌,孫蔚雯,蔡漢凌,董事長,楊蕙菁,(02)2316-1188,19620226,20230425,新台幣                 10.0000元,2524000000,150000000,0,2,群益金鼎證券股務代理,(02)2703-5000,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,施敏智,徐聖忠,Nan Shan,"19 F., No. 6, Sec. 1, Zhongxiao W. Rd., Liming Vil., Zhongzheng Dist.Taipei City 100405, Taiwan (R.O.C.)",(02)2381-1689,info@nsgeneral.com.tw,https://www.nanshangeneral.com.tw/,252400000,2026-05-18
1150517,6978,愛盛科技股份有限公司,愛盛科技,－ ,13,新北市汐止區新台五路一段77號21樓之4,54273029,賴孟煌,賴孟煌,賴孟煌,總經理,鳳翔,02-2698-3306,20110531,20230705,新台幣                 10.0000元,302732550,0,0,2,凱基證券股份有限公司股務代理部,02-2389-2999,台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,尤志峰,邱政俊,iSentek,"21F-4, No. 77, Sec. 1, Xintaiwu Rd.New Taipei City 221, Taiwan (R.O.C.)",02-2698-3307,ir@isentek.com,isentek.com,30273255,2026-05-18
1150517,6985,新光人壽保險股份有限公司,新光人壽,－ ,17,台北市中正區忠孝西路一段66號31~43樓,70789634,魏寶生,黃敏義,林宜靜,執行副總經理,林漢維,02-2389-5858,20001103,20230801,新台幣                 10.0000元,92022741360,6092359356,0,2,台新證券股份有限公司股務代理部,02-25048125,台北市中山區建國北路一段96號地下一樓,安永聯合會計師事務所,謝勝安,傅文芳,Shin Kong Life,"31~43 F., No. 66, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist.,Taipei City 100507 , Taiwan (R.O.C.)",02-2375-8772,skl080@skl.com.tw,https://www.skl.com.tw,9202274136,2026-05-18
1150517,6991,精準健康股份有限公司,精準健康,－ ,07,桃園市桃園區經國路168號 (19樓),69745737,楊弘仁,劉慶文,劉慶文,總經理,蔡愛雯,(03)315-1007,20171226,20230810,新台幣                 10.0000元,329918750,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,寇惠植,張肇文,PHI,"19F., No. 168, Jingguo Rd., Taoyuan Dist.Taoyuan City 330056 , Taiwan (R.O.C.)",(03)346-3764,ir@precisionhealth.com.tw,https://www.precisionhealth.com.tw/,32991875,2026-05-18
1150517,6992,萬勝發科技股份有限公司,萬勝發科技,－ ,13,新竹縣竹北市高鐵二路32號20樓之3,54511514,張家祥,葛雲湘,葛雲湘,總經理,葛允娟,(03)668-4588,20130801,20230818,新台幣                 10.0000元,231990000,0,0,2,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,劉怡青,黃秀椿,FA Tech,"20F.-3, No. 32, Gaotie 2nd RoadZhubei City, Hsinchu County 302, Taiwan",(03)668-4589,IR@fortuneadvanced.com,https://www.fortuneadvanced.com,23199000,2026-05-18
1150517,6993,凱納股份有限公司,凱納,－ ,20,台中市南屯區精科北路25號,54581222,莊侑頲,莊侑頲,莊侑頲,總經理,李佳樺,0423598810,20130712,20230818,新台幣                 10.0000元,190545000,0,0,1,元大證券股務代理部,0225865859,106臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,徐建業會計師,吳松源,HYENA,"No.25, Jingke N. Rd., Nantun Dist.Taichung City 408, Taiwan (R.O.C.)",0423598610,ir@hyenatek.com,https://www.hyena-ebike.com/,19054500,2026-05-18
1150517,6998,友上科技股份有限公司,友上科,－ ,05,台南市新市區南科一路8號,27635744,羅文保,羅文保,方美雅,副總經理,王依薰,06-5050050,20050310,20230829,新台幣                 10.0000元,363587090,0,0,1,群益金鼎證券股份有限公司,02-27023999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,廖鴻儒,楊朝欽,CASTEC,"No.8, Nanke 1st Rd., Xinshi DistTainan City , Taiwan(R.O.C.)",06-5050010,service@castec.com.tw,www.castec.com.tw,36358709,2026-05-18
1150517,7570,紫金堂股份有限公司,紫金堂,－ ,20,台北市內湖區瑞光路513巷28號8樓,27965076,吳金德,吳金德,楊宏源,稽核室經理,吳金德,02-87518888,20051031,20201221,新台幣                 10.0000元,185888880,0,0,1,群益金鼎證券股份有限公司,02-27035000,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,吳偉豪,李燕娜,ZJT,"8F., No.28, Ln. 513, Ruiguang Rd.,Neihu Dist., Taipei City 114, Taiwan",02-87519666,otc@tasteforlife.com.tw,www.tasteforlife.com.tw,18588888,2026-05-18
