出表日期,基金代號,基金簡稱,基金類型,基金中文名稱,基金英文名稱,標的指數/追蹤指數名稱,標的指數是否為客製化或需揭露相關資訊之指數,股票及債券投資比例說明,是否設有績效指標,績效指標中文名稱,績效指標英文名稱,是否包含國外成分股,基金統一編號,成立日期,上市日期,基金經理人,經理公司總機,經理公司地址,經理公司董事長,經理公司發言人,經理公司總經理,經理公司代理發言人,總代理人,發行單位數/轉換數,保管機構,保管機構電話,保管機構地址,備註,date
1150517,00954,中信日本半導體,國外成分證券指數股票型基金,中國信託日本ETF傘型證券投資信託基金之中國信託日本半導體ETF證券投資信託基金,CTBC Japan Semiconductor ETF,NYSE FactSet 日本半導體指數,是,不適用,不適用,不適用,不適用,是,00512651,1130809,1130820,許家瑜,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,97247000,華南商業銀行股份有限公司,(02)2371-3111,臺北市信義區松仁路123號,,2026-05-18
1150517,00956,中信日經高股息,國外成分證券指數股票型基金,中國信託日本ETF傘型證券投資信託基金之中國信託日經高股息50ETF證券投資信託基金,CTBC Nikkei High Dividend Yield 50 ETF,日經高股息50指數,否,不適用,不適用,不適用,不適用,是,00512630,1130809,1130820,許毓豪,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,34630000,永豐商業銀行股份有限公司,(02)2505-9999,臺北市中山區南京東路3段36號,,2026-05-18
1150517,00960,野村全球航運龍頭,國外成分證券指數股票型基金,野村全球航運龍頭息收ETF證券投資信託基金,NEXT FUNDS - Nomura Global Shipping Leaders Income ETF,NYSE FactSet全球航運龍頭息收指數,是,不適用,不適用,不適用,不適用,是,00516397,1130909,1130920,張怡琳,(02)8101-5501,台北市信義區信義路五段7號30樓,毛昱文,黃宏治,黃宏治,賴峰彰,,70495000,野村證券投資信託股份有限公司,(02)8101-5501,台北市信義區信義路五段7號30樓,,2026-05-18
1150517,00961,FT臺灣永續高息,國內成分證券指數股票型基金,富蘭克林華美臺灣ESG永續高息ETF證券投資信託基金,Franklin Templeton SinoAm Taiwan ESG High Dividend ETF,NYSE臺灣ESG高息指數,是,不適用,不適用,不適用,不適用,否,00516729,1131004,1131015,江明鴻,(02)2781-9599,106台北市大安區忠孝東路四段87號12樓,黃書明,王亞立,王亞立,無,無,168511000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-18
1150517,00962,台新AI優息動能基金,國內成分證券指數股票型基金,台新臺灣AI優息動能ETF證券投資信託基金,Taishin Taiwan AI High Dividend and Momentum ETF,台灣AI優息動能指數,是,不適用,不適用,不適用,不適用,否,00526070,1131127,1131206,黃鈺民,(02)2501-3838,台北市中山區南京東路二段167號11樓,賴昭吟,葉柱均,葉柱均,NA,NA,48420000,兆豐國際商業銀行股份有限公司,(02)2563-3156,台北市中山區吉林路100 號,,2026-05-18
1150517,00963,中信全球高股息,國外成分證券指數股票型基金,中國信託優息ETF傘型證券投資信託基金之中國信託全球高股息ETF證券投資信託基金,CTBC Global High Dividend ETF,NYSE 全球特選高股息自由現金流指數,是,不適用,不適用,不適用,不適用,是,00527303,1131105,1131114,施絜心,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,88433000,永豐商業銀行股份有限公司,(02)2505-9999,臺北市中山區南京東路3段36號,,2026-05-18
1150517,00964,中信亞太高股息,國外成分證券指數股票型基金,中國信託優息ETF傘型證券投資信託基金之中國信託亞太高股息ETF證券投資信託基金,CTBC Asia Pacific High Dividend ETF,NYSE 亞太高股息指數,是,不適用,不適用,不適用,不適用,是,00527296,1131105,1131114,張苡琤,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,58624000,第一商業銀行股份有限公司,(02)2348-1111,臺北市中正區重慶南路一段30號,,2026-05-18
1150517,00965,元大航太防衛科技,國外成分證券指數股票型基金,元大全球航太與防衛科技ETF證券投資信託基金,Yuanta Global Aerospace and Defense Technology ETF,NYSE FactSet全球航太與防衛科技指數,是,不適用,不適用,不適用,不適用,是,00527578,1131105,1131126,李政剛,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,534992000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-18
1150517,00971,野村美國研發龍頭,國外成分證券指數股票型基金,野村美日ETF傘型證券投資信託基金之美國創新研發龍頭ETF證券投資信託基金,NEXT FUNDS – Nomura US R&amp;D Leaders Select ETF,彭博研發龍頭指數,否,不適用,不適用,不適用,不適用,是,00534206,1131226,1140109,林怡君,(02)8101-5501,台北市信義區信義路五段7號30樓,毛昱文,黃宏治,黃宏治,賴峰彰,,70177000,彰化商業銀行股份有限公司,(02)2536-2951,台北市中山北路二段57 號12 樓,,2026-05-18
1150517,00972,野村日本動能高息,國外成分證券指數股票型基金,野村美日ETF傘型證券投資信託基金之日本價值動能高息ETF證券投資信託基金,NEXT FUNDS – Nomura Japan Value-creation Momentum Dividend ETF,彭博日本價值動能高息指數,是,不適用,不適用,不適用,不適用,是,00534233,1131226,1140109,張怡琳,(02)8101-5501,台北市信義區信義路五段7號30樓,毛昱文,黃宏治,黃宏治,賴峰彰,,20172000,彰化商業銀行股份有限公司,(02)2536-2951,台北市中山北路二段57 號12 樓,,2026-05-18
1150517,009800,中信NASDAQ,國外成分證券指數股票型基金,中國信託美國傘型證券投資信託基金之中國信託NASDAQ 100 ETF證券投資信託基金,CTBC NASDAQ 100 ETF,美國納斯達克100指數,否,不適用,不適用,不適用,不適用,是,00568922,1140120,1140211,張圭慧,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,291891000,合作金庫商業銀行股份有限公司,(02)2173-8888,臺北市松山區長安東路二段225號,,2026-05-18
1150517,009801,中信美國創新科技,國外成分證券指數股票型基金,中國信託美國傘型證券投資信託基金之中國信託美國創新科技ETF證券投資信託基金,CTBC US Innovation Technology ETF,Solactive美國創新科技指數,是,不適用,不適用,不適用,不適用,是,00568937,1140120,1140211,張苡琤,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,117119000,元大商業銀行股份有限公司,(02)2173-6699,臺北市大安區仁愛路三段157號1至2樓及5至20樓,,2026-05-18
1150517,009802,富邦旗艦50,國內成分證券指數股票型基金,富邦台灣旗艦動能50 ETF證券投資信託基金,Fubon Taiwan Flagship Momentum 50 ETF,臺灣指數公司台灣上市上櫃旗艦動能50指數,否,不適用,不適用,不適用,不適用,否,00572496,1140306,1140319,林威宇,(02)8771-6688,台北市敦化南路一段108號8樓,黃昭棠,黃昭棠,呂其倫,呂其倫,,531495000,第一商業銀行股份有限公司,(02)2348-1111,台北市中正區重慶南路一段30號17F,,2026-05-18
1150517,009803,玉山市值動能50,國內成分證券指數股票型基金,玉山臺灣市值動能50 ETF證券投資信託基金,E.SUN Taiwan Market Capitalization Momentum 50 ETF,臺灣指數公司特選FactSet臺灣市值動能50指數,是,不適用,不適用,不適用,不適用,否,00572524,1140303,1140313,楊立楷,(02)2782-1313,台北市信義區基隆路一段333號14樓,陳茂欽,梅以德,梅以德,無,無,131828000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-18
1150517,009804,聯邦台灣精彩50ETF基金,國內成分證券指數股票型基金,聯邦台灣精彩50ETF證券投資信託基金,Union Taiwan 50 30% Capped ETF,富時臺灣證券交易所臺灣50權重上限30%指數,是,不適用,不適用,不適用,不適用,否,00572518,1140331,1140416,周彥名,(02)2509-1088,台北市中山區南京東路二段137號6樓,涂洪茂,莊雅晴,莊雅晴,無,,118892000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-18
1150517,009805,新光美國電力基建,國外成分證券指數股票型基金,新光美國電力基建息收ETF證券投資信託基金,Shin Kong US Electricity Infrastructure Quality Income ETF,NYSE FactSet美國電力基建息收指數,是,不適用,不適用,不適用,不適用,是,00582311,1140502,1140513,劉恆誌,(02)2501-3838,台北市中山區南京東路二段167號11樓,賴昭吟,葉柱均,葉柱均,NA,NA,715316000,臺灣土地銀行,(02)2348-3456,臺北市館前路46號,,2026-05-18
1150517,009808,華南永昌優選50,國內成分證券指數股票型基金,華南永昌台灣優選50ETF證券投資信託基金,Hua Nan Taiwan Moat Select 50 ETF,臺灣護城河概念優選 50 指數,是,不適用,不適用,不適用,不適用,否,00583873,1140506,1140516,蔣松原,(02)2719-6688,台北市民生東路4段54號3樓之1,蕭玉美,吳嘉欽,吳嘉欽,陳人壽,,41011000,元大銀行,(02)2173-6699,台北巿仁愛路3段157號14樓,,2026-05-18
1150517,009809,富邦淨零ESG50,國內成分證券指數股票型基金,富邦台灣淨零轉型ESG 50 ETF證券投資信託基金,Fubon Taiwan NET ZERO ESG 50 ETF,S&amp;P TIP臺灣淨零轉型ESG 50指數,否,不適用,不適用,不適用,不適用,否,00579505,1140930,1141014,紀元豪,(02)8771-6688,台北市敦化南路一段108號8樓,黃昭棠,黃昭棠,呂其倫,呂其倫,,35863000,彰化商業銀行股份有限公司,(02)2536-2951,台北市中山區中山北路二段57號12樓,,2026-05-18
1150517,00980A,主動野村臺灣優選,國內成分證券主動式交易所交易基金(股票),野村臺灣智慧優選主動式ETF證券投資信託基金,NEXT FUNDS – Nomura Taiwan SMART Select Active ETF,不適用,不適用,不適用,是,臺灣證券交易所發行量加權股價報酬指數,Taiwan Stock Exchange Capitalization Weighted Stock Total Return Index,否,00579499,1140422,1140505,游景德,(02)8101-5501,台北市信義區信義路五段7號30樓,毛昱文,黃宏治,黃宏治,賴峰彰,,722730000,華南商業銀行股份有限公司,(02)2181-0101,台北市信義區松仁路123號,,2026-05-18
1150517,009810,玉山全球藍籌100,國外成分證券指數股票型基金,玉山全球跨國藍籌100 ETF證券投資信託基金,E.SUN Global 100 ETF,標普全球100指數,否,不適用,不適用,不適用,不適用,是,00597996,1140707,1140716,黃相慈,(02)2782-1313,台北市信義區基隆路一段333號14樓,陳茂欽,梅以德,梅以德,無,無,19654000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-18
1150517,009811,統一美國50ETF基金,國外成分證券指數股票型基金,統一美國50ETF證券投資信託基金,UPAMC NYSE US 50 ETF,NYSE 美國50指數,否,不適用,不適用,不適用,不適用,是,00599299,1140724,1140729,吳湘菱,(02)2747-8388,台北市松山區東興路8號8樓,鄧潤澤,董永寬,董永寬,董永寬,,300950000,臺灣銀行股份有限公司,(02)2349-5241,台北市武昌街1段49號前棟4樓,,2026-05-18
1150517,009812,野村日本東證,連結式證券指數股票型基金,野村日本東證ETF證券投資信託基金,NEXT FUNDS – Nomura TOPIX Feeder ETF,東證股價總報酬指數,否,不適用,不適用,不適用,不適用,是,00608902,1140908,1140918,張怡琳,(02)8101-5501,台北市信義區信義路五段7號30樓,毛昱文,黃宏治,黃宏治,賴峰彰,,111882000,中國信託商業銀行股份有限公司,(02)3327-7777,台北市南港區經貿二路166、168、170、186、188 號,,2026-05-18
1150517,009813,貝萊德標普卓越50,國外成分證券指數股票型基金,貝萊德iShares 安碩標普500卓越50 ETF 證券投資信託基金,BlackRock iShares S&amp;P 500 Top 50 ETF,標普500卓越50指數,否,不適用,不適用,不適用,不適用,是,00608950,1141008,1141020,楊貽甯,(02)2326-1600,台北市信義區松仁路100號28樓,謝宛芝,謝宛芝,佘曉光,佘曉光,,450824000,中國信託商業銀行股份有限公司,(02)3327-7777,臺北市南港區經貿二路166、168、170、186、188號,,2026-05-18
1150517,009816,凱基台灣TOP50,國內成分證券指數股票型基金,凱基台灣 TOP 50 ETF證券投資信託基金,KGI Taiwan TOP 50 ETF,臺灣指數公司特選臺灣TOP 50指數,是,不適用,不適用,不適用,不適用,否,00655756,1150122,1150203,葉菀婷,(02)2181-5678,台北市中山區明水路698號,丁紹曾,張慈恩,張慈恩,張慈恩,,8536844000,兆豐國際商業銀行股份有限公司,(02)2563-3156,台北市吉林路100號,,2026-05-18
1150517,009817,國泰大和日本不動產收息ETF基金,連結式證券指數股票型基金,國泰大和日本不動產收息ETF證券投資信託基金,Cathay Daiwa Japan REITs Dividend Income ETF,東証REIT總報酬指數,否,不適用,不適用,不適用,不適用,是,00663088,1150126,1150206,游凱卉,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,284936000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-18
1150517,009818,華南永昌NASDAQxT,國外成分證券指數股票型基金,華南永昌NASDAQ 100科技ETF證券投資信託基金,Hua Nan NASDAQ 100 Technology ETF,NASDAQ 100 科技市值加權指數,是,不適用,不適用,不適用,不適用,是,00655101,1150311,1150323,蔣松原,(02)2719-6688,台北市松山區民生東路四段54號3樓之1,蕭玉美,吳嘉欽,吳嘉欽,陳人壽,,64652000,彰化銀行,(02)2536-2951,台北市中山區中山北路二段57號,,2026-05-18
1150517,009819,中信數據及電力,國外成分證券指數股票型基金,中國信託美國數據中心及電力ETF證券投資信託基金,CTBC Data Center &amp; Electricity Infrastructure ETF,NYSE TIP數據中心及電力指數,是,不適用,不適用,不適用,不適用,是,00669317,1150414,1150423,陳雯卿,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,678745000,臺灣中小企業銀行股份有限公司,(02)2559-7171,台北市大同區塔城街三十號,,2026-05-18
1150517,00981A,主動統一台股增長,國內成分證券主動式交易所交易基金(股票),統一台股增長主動式ETF證券投資信託基金,UPAMC  Taiwan Growth Active ETF,不適用,不適用,不適用,是,臺灣證券交易所發行量加權股價指數,Taiwan Stock Exchange Capitalization Weighted Stock Index,否,00583395,1140515,1140527,陳釧瑤,(02)2747-8388,台北市松山區東興路8號8樓,鄧潤澤,董永寬,董永寬,董永寬,,9078209000,彰化商業銀行股份有限公司,(02)2536-2951,台北市中山北路2段57號12樓,,2026-05-18
1150517,00981T,平衡凱基雙核收息,國外成分證券平衡型指數股票型基金,凱基雙核收息債股平衡ETF證券投資信託基金,KGI Dual-Core Income Balanced ETF,臺灣指數公司 ICE雙核債股平衡指數,是,股票30%，債券70%,不適用,不適用,不適用,是,00609521,1140906,1140924,鄭翰紘,(02)8502-2299,台北市中山區明水路698號,丁紹曾,張慈恩,張慈恩,張慈恩,,176261000,第一商業銀行股份有限公司,(02)2348-1111,台北市重慶南路一段30號,,2026-05-18
1150517,009820,元大納斯達克精選,國外成分證券指數股票型基金,元大納斯達克100增強成長精選ETF證券投資信託基金,Yuanta Nasdaq-100 Enhanced Growth ETF,納斯達克100增強成長指數,否,不適用,不適用,不適用,不適用,是,00671974,1150415,1150423,方雅婷,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,1847202000,第一商業銀行股份有限公司,(02)2348-1111,台北市重慶南路一段30號,,2026-05-18
1150517,00982A,主動群益台灣強棒,國內成分證券主動式交易所交易基金(股票),群益台灣精選強棒主動式ETF證券投資信託基金,CAPITAL TAIWAN SELECT PREMIUM ACTIVE EXCHANGE TRADED FUND,不適用,不適用,不適用,否,,,否,00584520,1140513,1140522,陳沅易,(02)2706-7688,台北市大安區敦化南路二段69號15樓,賴政昇,林慧玟,陳明輝,無,無,2138936000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-18
